MycobacteriumphageSwitzer	MycobacteriumphageU2	97.800	35175	690	53	1	35144	3359	38480	0.0	60591
MycobacteriumphageTaj	MycobacteriumphageDeadP	99.888	5370	6	0	1690	7059	47603	52972	0.0	9884
MycobacteriumphageTaurus	MycobacteriumphageMarQuardt	99.767	22767	52	1	1	22767	13760	36525	0.0	41748
MycobacteriumphageThibault	MycobacteriumphageBaka	98.535	6279	90	2	62453	68730	90296	96573	0.0	11084
MycobacteriumphageThreeOh3D2	MycobacteriumphageBadfish	99.316	32329	183	15	3	32299	33568	65890	0.0	58442
MycobacteriumphageTimshel	MycobacteriumphageHINdeR	87.639	9053	996	97	1	8989	20083	29076	0.0	10405
MycobacteriumphageTiroTheta9	MycobacteriumphageNyxis	99.724	2894	8	0	1	2894	37625	40518	0.0	5301
MycobacteriumphageToto	MycobacteriumphageABCat	98.436	26602	376	31	1	26584	25797	52376	0.0	46784
MycobacteriumphageTreddle	MycobacteriumphageLesedi	97.648	7099	160	5	5771	12868	23831	30923	0.0	12177
MycobacteriumphageTrixie	MycobacteriumphageEchild	78.985	2541	422	90	231	2723	42723	45199	0.0	1631
MycobacteriumphageTroll4	MycobacteriumphagePLot	98.919	21923	220	7	1	21913	3172	25087	0.0	39155
MycobacteriumphageTrouble	MycobacteriumphagePerseus	98.822	2123	25	0	5178	7300	46537	48659	0.0	3783
MycobacteriumphageTweety	MycobacteriumphageDLane	99.581	955	4	0	1	955	52935	53889	0.0	1742
MycobacteriumphageTwister	MycobacteriumphageSeverus	88.040	6848	665	90	3718	10517	30748	37489	0.0	7967
MycobacteriumphageUncleHowie	MycobacteriumphageVista	99.521	8358	40	0	2	8359	44131	52488	0.0	15213
MycobacteriumphageVelveteen	MycobacteriumphageHamulus	98.264	288	4	1	466	752	51518	51805	1.41e-141	503
MycobacteriumphageViolet	MycobacteriumphageBruns	97.219	20894	540	31	446	21312	7344	28223	0.0	35327
MycobacteriumphageWally	MycobacteriumphageCatera	100.000	1685	0	0	2414	4098	150579	152263	0.0	3112
MycobacteriumphageWee	MycobacteriumphageDeadP	100.000	703	0	0	1	703	52134	52836	0.0	1299
MycobacteriumphageWheeler	MycobacteriumphageLesedi	95.539	1614	61	8	273	1885	39249	40852	0.0	2571
MycobacteriumphageWonder	MycobacteriumphageMarQuardt	99.087	3068	28	0	667	3734	36794	39861	0.0	5511
MycobacteriumphageYoshand	MycobacteriumphageSwish	99.995	19399	1	0	1	19399	19896	39294	0.0	35818
MycobacteriumphageZonia	MycobacteriumphageOline	99.589	1216	5	0	1	1216	10213	11428	0.0	2218
Mycobacteriumphagebron	MycobacteriumphageFaith1	80.517	9983	1697	174	15	9871	1189	11049	0.0	7432
Mycobacteriumphagefionn	MycobacteriumphageTM4	76.018	2948	591	86	2977	5881	13975	16849	0.0	1421
Mycobacteriumphagemacncheese	MycobacteriumphagePixie	88.087	5263	481	110	12546	17716	44229	49437	0.0	6111
Oenococcusphagephi9805	OenococcusphagephiS13	98.190	2486	38	5	1	2480	40461	42945	0.0	4335
PectobacteriumbacteriophagePM2	EnterobacteriaphageCC31	73.610	1565	367	39	3469	5009	109021	110563	1.31e-157	560
PectobacteriumphagePP1	ErwiniaphagephiEa100	72.787	1062	245	35	13696	14735	38956	39995	3.89e-85	320
PectobacteriumphagephiTE	CronobacterphageCR3	89.212	10818	1067	76	15967	26742	382	11141	0.0	13420
PhormidiumphageMIS-PhV1A	PhormidiumphageMIS-PhV1B	96.987	1560	25	5	1	1539	22626	24184	0.0	2601
ProchlorococcusphageMED4-213	ProchlorococcusphageP-HM1	95.382	11802	511	24	12055	23834	155726	143937	0.0	18744
ProchlorococcusphageP-HM2	ProchlorococcusphageP-HM1	91.169	4541	358	33	1	4523	168350	172865	0.0	6124
ProchlorococcusphageP-SSM4	ProchlorococcusphageP-RSM4	79.708	4445	811	64	3324	7709	26444	30856	0.0	3127
ProchlorococcusphageP-SSP6	Cyanophage9515-10a	99.975	24469	0	6	1	24469	10857	35319	0.0	45148
ProchlorococcusphageSyn33	ProchlorococcusphageSyn1	92.090	177	14	0	1	177	162716	162892	4.41e-66	250
PropionibacteriumphageATCC29399BT	PropionibacteriumphageATCC29399BC	95.162	8350	393	4	1	8346	8647	16989	0.0	13171
PropionibacteriumphageP9.1	PropionibacteriumphagePHL055N00	93.487	9735	583	25	1	9703	2158	11873	0.0	14417
PropionibacteriumphagePHL025M00	PropionibacteriumphagePHL055N00	95.972	2557	88	6	1	2554	6984	9528	0.0	4137
PropionibacteriumphagePHL030N00	PropionibacteriumphagePHL064M02	99.808	11463	5	1	1	11463	16185	27630	0.0	21030
PropionibacteriumphagePHL037M02	PropionibacteriumphagePHL085N00	98.891	15331	153	9	1	15317	12263	27590	0.0	27353
PropionibacteriumphagePHL041M10	PropionibacteriumphageP101A	91.308	21239	1639	142	1	21146	6059	27183	0.0	28803
PropionibacteriumphagePHL064M01	PropionibacteriumphagePHL064M02	100.000	302	0	0	1	302	29099	29400	1.13e-158	558
PropionibacteriumphagePHL066M04	PropionibacteriumphagePHL010M04	100.000	539	0	0	1	539	14906	15444	0.0	996
PropionibacteriumphagePHL073M02	PropionibacteriumphagePHL010M04	100.000	5931	0	0	1	5931	17604	23534	0.0	10953
PropionibacteriumphagePHL082M00	PropionibacteriumphagePHL082M02	100.000	1184	0	0	1	1184	26929	28112	0.0	2187
PropionibacteriumphagePHL082M03	PropionibacteriumphagePHL082M02	99.978	18109	3	1	1	18108	1196	19304	0.0	33418
PropionibacteriumphagePHL082M04	PropionibacteriumphagePHL082M02	99.980	5079	1	0	1	5079	23223	28301	0.0	9374
PropionibacteriumphagePHL085M01	PropionibacteriumphagePHL085N00	100.000	180	0	0	1	180	23342	23521	4.18e-91	333
PropionibacteriumphagePHL092M00	PropionibacteriumphageP14.4	87.985	2705	297	21	1	2694	23555	26242	0.0	3169
PropionibacteriumphagePHL113M01	PropionibacteriumphageP104A	90.625	4992	395	48	19	4965	21592	26555	0.0	6558
PropionibacteriumphagePHL114L00	PropionibacteriumphagePHL114N00	100.000	854	0	0	1	854	28575	29428	0.0	1578
PropionibacteriumphagePHL115M02	PropionibacteriumphagePHL085N00	99.989	8829	1	0	1	8829	19869	28697	0.0	16299
PropionibacteriumphagePHL116M00	PropionibacteriumphageP14.4	89.945	9538	878	40	1	9498	8067	17563	0.0	12225
PropionibacteriumphagePHL116M10	PropionibacteriumphageP100D	89.621	12198	1027	148	2	12058	16365	28464	0.0	15291
PropionibacteriumphagePHL117M00	PropionibacteriumphagePHL055N00	100.000	12812	0	0	1	12812	13898	26709	0.0	23660
PropionibacteriumphagePHL152M00	PropionibacteriumphagePHL114N00	92.017	9395	726	19	3	9386	4572	13953	0.0	13173
PropionibacteriumphagePHL179M00	PropionibacteriumphageP14.4	95.284	2057	90	7	1	2054	12088	14140	0.0	3254
PropionibacteriumphagePHL194M00	PropionibacteriumphagePHL055N00	100.000	9356	0	0	1	9356	16523	25878	0.0	17278
PropionibacteriumphagePHL199M00	PropionibacteriumphagePHL114N00	89.199	13925	1353	107	6	13863	11440	25280	0.0	17243
PropionibacteriumphagePHL301M00	PropionibacteriumphagePHL064M02	93.609	4303	228	29	1	4284	16113	20387	0.0	6379
PropionibacteriumphagePHL308M00	PropionibacteriumphagePHL150M00	99.965	14350	5	0	1	14350	9316	23665	0.0	26472
PropionibacteriumphagePacnes2012-15	PropionibacteriumphagePHL112N00	88.056	10089	1074	83	1	10050	16479	6483	0.0	11834
Pseudomonasphage14-1	PseudomonasphageNH-4	95.316	790	37	0	14	803	60893	61682	0.0	1254
PseudomonasphageCHAP1	PseudomonasphageP3CHA	96.065	20762	799	15	1	20756	30616	51365	0.0	33798
PseudomonasphageF8	PseudomonasphagePaMx13	94.372	6272	344	7	1802	8070	7634	13899	0.0	9618
PseudomonasphageH66	PseudomonasphageYMC/01/01/P52PAEBP	91.929	954	63	10	11032	11975	29150	28201	0.0	1323
PseudomonasphageH70	PseudomonasphageJBD26	98.295	14606	244	4	4	14606	21835	36438	0.0	25588
PseudomonasphageJBD18	PseudomonasphageB3	91.781	5779	469	6	15232	21007	29974	35749	0.0	8035
PseudomonasphageJBD24	PseudomonasphageMP38	91.055	3622	315	5	6391	10010	26571	30185	0.0	4885
PseudomonasphageJBD88a	PseudomonasphageJD024	97.594	6485	147	9	1	6481	4119	10598	0.0	11103
PseudomonasphageJG024	PseudomonasphageNH-4	95.402	6872	286	19	5403	12250	54560	61425	0.0	10912
PseudomonasphageKPP10	PseudomonasphageP3CHA	95.614	9963	428	8	1	9958	24648	34606	0.0	15969
PseudomonasphageKPP12	PseudomonasphageNH-4	95.806	12588	512	11	1	12580	21097	33676	0.0	20306
PseudomonasphageLBL3	PseudomonasphageNH-4	92.944	2381	151	11	2257	4625	58583	60958	0.0	3450
PseudomonasphageLIT1	PseudomonasphagePa2	94.849	27722	1289	78	1	27664	15474	43114	0.0	43153
PseudomonasphageLMA2	PseudomonasphageNH-4	98.083	7093	119	8	1	7088	46754	53834	0.0	12329
PseudomonasphageLUZ24	PseudomonasphageTL	95.006	21064	1020	24	973	22018	16981	38030	0.0	33041
PseudomonasphageLUZ7	PseudomonasphagePa2	79.621	1266	223	32	9301	10548	60959	62207	0.0	876
PseudomonasphageM6	PseudomonasphageYuA	97.142	7662	216	3	3892	11552	1	7660	0.0	12933
PseudomonasphageMBL	PseudomonasphagePT2	100.000	3607	0	0	1	3607	35024	38630	0.0	6661
PseudomonasphageMP1412	PseudomonasphageYuA	95.198	2832	128	5	1	2829	6369	9195	0.0	4470
PseudomonasphageMP29	PseudomonasphagePA1phi	99.848	13848	19	2	144	13989	1	13848	0.0	25455
PseudomonasphageMP42	PseudomonasphageMP38	92.008	6757	528	12	2509	9259	26537	33287	0.0	9476
PseudomonasphageMP48	PseudomonasphagePA1phi	98.302	9130	138	17	1	9120	8475	17597	0.0	15985
PseudomonasphagePA26	PseudomonasphageYH30	97.912	9768	204	0	1	9768	19768	10001	0.0	16909
PseudomonasphagePAJU2	PseudomonasphagevBPaeMPAO1Ab11	97.297	37	1	0	4887	4923	8552	8516	5.67e-08	63.9
PseudomonasphagePAKP1	PseudomonasphagevBPaeMC2-10Ab15	90.335	36193	3169	219	9	36023	39868	75909	0.0	47153
PseudomonasphagePAKP2	PseudomonasphagePAKP4	97.658	12855	281	18	53	12895	42776	55622	0.0	22053
PseudomonasphagePAKP3	PseudomonasphageP3CHA	100.000	6002	0	0	1	6002	76221	82222	0.0	11084
PseudomonasphagePAKP5	PseudomonasphageP3CHA	98.915	4792	46	6	1	4792	6729	11514	0.0	8556
PseudomonasphagePMG1	Pseudomonasphagephi297	92.044	2916	226	6	5465	8377	43871	46783	0.0	4095
PseudomonasphagePT5	PseudomonasphagephiKMV	98.372	33166	485	45	24	33164	3277	36412	0.0	58203
PseudomonasphagePaP1	PseudomonasphageJG004	90.324	8516	712	81	4594	13039	77873	86346	0.0	11058
PseudomonasphagePaP3	PseudomonasphagevBPaePC1-14Or	92.699	3123	198	20	111	3226	39346	42445	0.0	4477
PseudomonasphagePf-10	Pseudomonasphagephi15	82.218	1136	179	20	10335	11458	22152	23276	0.0	957
PseudomonasphagePhiCHU	PseudomonasphageMR299-2	98.352	2549	42	0	20	2568	19499	16951	0.0	4475
PseudomonasphageSN	PseudomonasphageNH-4	96.892	34745	1060	14	6681	41417	7076	41808	0.0	58161
PseudomonasphageSPM-1	PseudomonasphagePaMx13	95.577	10920	436	41	4397	15290	28897	39795	0.0	17446
PseudomonasphageYH6	PseudomonasphageYH30	97.572	2924	63	5	1	2920	16234	13315	0.0	5000
Pseudomonasphagephi-2	EscherichiaphagephiKT	78.947	95	19	1	8079	8172	34900	34994	4.72e-08	63.9
PseudomonasphagephiIBB-PAA2	PseudomonasphageMR299-2	83.837	959	107	31	2	948	2202	1280	0.0	869
PseudomonasphagevBPae-Kakheti25	Pseudomonasphage73	99.268	3964	29	0	1	3964	29489	33452	0.0	7160
PseudomonasphagevBPae-TbilisiM32	PseudomonasphagephikF77	97.978	2127	43	0	1	2127	14805	16931	0.0	3690
PseudomonasphagevBPaeMC1-14Ab28	PseudomonasphagePaMx13	95.303	7600	342	10	1	7587	188	7785	0.0	12043
PseudomonasphagevBPaeMC2-10Ab10	PseudomonasphagevBPaeMC2-10Ab1	100.000	6261	0	0	1	6261	74379	80639	0.0	11562
PseudomonasphagevBPaeMPAO1Ab03	PseudomonasphageP3CHA	93.240	30176	1963	49	29126	59251	21186	51334	0.0	44352
PseudomonasphagevBPaeMPAO1Ab17	PseudomonasphagevBPaeMPAO1Ab04	99.604	42668	146	4	5847	48501	10087	52744	0.0	77835
PseudomonasphagevBPaeMPAO1Ab27	PseudomonasphageNH-4	97.206	1360	38	0	1	1360	51884	53243	0.0	2302
PseudomonasphagevBPaeMPAO1Ab29	PseudomonasphageNH-4	96.393	16247	563	10	7587	23823	38290	54523	0.0	26735
PseudomonasphagevBPaePC2-10Ab09	PseudomonasphageRWG	99.260	5132	37	1	1	5132	58985	64115	0.0	9265
PseudomonasphagevBPaePC2-10Ab22	PseudomonasphageTL	84.160	1755	276	2	2	1755	8726	10479	0.0	1700
PseudomonasphagevBPaePPPA-ABTNL	PseudomonasphagephiKMV	95.238	84	2	2	4	87	42043	42124	6.71e-31	132
PseudomonasphagevBPaePp2-10Or1	PseudomonasphagevBPaePC1-14Or	99.906	14971	14	0	1	14971	10284	25254	0.0	27569
PseudomonasphagevBPaeSPAO1Ab18	PseudomonasphagevBPaeSPAO1Ab19	97.615	18158	428	5	8295	26449	9528	27683	0.0	31128
PseudomonasphagevBPaeSPAO1Ab20	PseudomonasphagevBPaeSPAO1Ab19	97.653	7330	169	3	1	7328	7782	15110	0.0	12580
PseudomonasphagevBPaeSPAO1Ab30	PseudomonasphageJBD26	88.365	8689	947	56	1	8652	12227	20888	0.0	10386
PseudomonasphagevBPaeSSCHAb26	Pseudomonasphage73	97.897	428	7	2	1	427	32267	32693	0.0	739
RalstoniaphageRS603	RalstoniaphageRSM3	90.718	4514	359	41	488	4975	811	5290	0.0	5960
RalstoniaphageRSJ2	RalstoniaphageRSB1	78.418	746	132	23	4014	4743	15000	15732	1.02e-126	459
RalstoniaphageRSL1	PseudomonasphageYuA	73.663	243	56	8	153127	153365	14727	14489	4.89e-14	87.9
RalstoniaphageRSMSuper	RalstoniaphageRSM3	99.902	6137	1	5	1	6134	37	6171	0.0	11295
RhizobiumphageRHEph02	RhizobiumphageRHEph08	94.746	1789	90	3	1	1787	40609	42395	0.0	2780
RhizobiumphageRHEph03	RhizobiumphageRHEph08	94.894	4446	223	4	1	4444	27847	32290	0.0	6950
RhizobiumphageRHEph05	RhizobiumphageRHEph06	100.000	20813	0	0	1	20813	31866	52678	0.0	38435
RhodococcusphageE3	MycobacteriumphageCatera	81.864	987	149	25	14561	15532	48053	49024	0.0	804
RhodococcusphageREQ3	RhodococcusphageREQ2	93.814	194	10	2	945	1137	41742	41934	2.33e-76	291
RhodococcusphageReqiPepy6	RhodococcusphageReqiPoco6	84.503	3420	452	53	4445	7828	50271	53648	0.0	3308
SalmonellaphageFO1a	SalmonellaphageMushroom	98.086	23666	434	5	5482	29131	62527	38865	0.0	41175
SalmonellaphageFSLSP-004	Enterobacteriaphage186	92.868	4627	318	12	1	4623	15919	20537	0.0	6706
SalmonellaphageFSLSP-124	SalmonellaphageFSLSP088	98.638	16669	227	0	1	16669	14092	30760	0.0	29525
SalmonellaphageFSLSP030	SalmonellaphageFSLSP-039	99.994	17222	1	0	1	17222	32657	49878	0.0	31798
SalmonellaphageL13	SalmonellaphageEnt1	95.324	7014	328	0	1	7014	23814	16801	0.0	11136
SalmonellaphageLSPA1	EscherichiaphageK1-ind(3)	91.756	655	54	0	931	1585	32447	33101	0.0	911
SalmonellaphageMaynard	SalmonellaphageViI	96.907	1455	45	0	1	1455	5659	4205	0.0	2438
SalmonellaphagePhiSH19	SalmonellaphageMarshall	97.530	2551	63	0	4598	7148	36048	33498	0.0	4362
SalmonellaphageSE2	SalmonellaphageEnt1	91.781	6753	553	2	3271	10022	14265	21016	0.0	9395
SalmonellaphageSETP13	SalmonellaphageSETP7	95.670	3233	130	8	2932	6162	38231	41455	0.0	5186
SalmonellaphageSFP10	EscherichiaphageCba120	97.024	25136	723	18	29351	54475	99018	124139	0.0	42250
SalmonellaphageSPC32N	SalmonellaphageSPC32H	100.000	3374	0	0	1	3374	26995	30368	0.0	6231
SalmonellaphageSPN3UB	EnterobacteriaphagemEp237	81.911	492	88	1	849	1339	41822	42313	1.30e-114	414
SalmonellaphageSSE-121	SalmonellaphagePVP-SE1	100.000	1405	0	0	1	1405	70841	69437	0.0	2595
SalmonellaphageST160	Salmonellaphageepsilon34	98.006	5014	98	2	760	5772	1	5013	0.0	8704
SalmonellaphageST64B	EnterobacteriaphagemEp460	80.453	3709	648	64	4201	7870	32505	36175	0.0	2761
SalmonellaphageSTP4-a	SalmonellaphageS16	98.658	14460	174	18	6690	21142	107854	122300	0.0	25610
SalmonellaphageStitch	EscherichiaphageEps7	96.213	16766	617	14	57625	74379	94477	111235	0.0	27427
SalmonellaphageiEPS5	SalmonellaphageSPN19	98.168	273	5	0	1	273	54114	54386	2.91e-134	477
SalmonellaphagephiSG-JL2	EnterobacterphageE-2	96.899	4257	130	1	1	4257	28881	24627	0.0	7129
SalmonellaphagevBSalMSJ2	SalmonellaphageMarshall	98.705	13285	170	2	21585	34868	104333	117616	0.0	23579
SalmonellaphagevBSalMSJ3	EscherichiaphageCba120	97.501	16607	390	17	11500	28099	27584	10996	0.0	28345
SalmonellaphagevBSemPEmek	Salmonellaphageepsilon34	96.521	8624	291	7	1	8618	1517	10137	0.0	14255
SalmonellaphagevBSenS-Ent3	SalmonellaphageSS3e	87.009	331	27	1	8	338	12889	12575	1.44e-98	359
SalmonellaphagevBSenSAG11	SalmonellaphageEnt1	88.810	840	84	5	5	834	33877	34716	0.0	1022
SalmonellaphagevBSosSOslo	Salmonellaphageg341c	97.364	4439	113	3	6475	10912	30023	34458	0.0	7546
Salmonellaphagewksl3	SalmonellaphageEnt1	96.759	2098	66	2	2100	4196	13256	11160	0.0	3496
Shewanellasp.phage1/4	Shewanellasp.phage1/40	95.790	8979	356	17	62442	71404	64224	73196	0.0	14467
Shewanellasp.phage3/49	Shewanellasp.phage1/40	89.706	136	14	0	8266	8401	107511	107646	2.65e-41	174
ShigellaphageSf6	EnterobacteriaphagemEp235	98.550	1379	20	0	1	1379	29456	30834	0.0	2436
ShigellaphageSfIV	ShigellaphageSfII	97.217	6361	164	12	1	6354	436	6790	0.0	10754
ShigellaphageShf125875	EscherichiaphagevBEcoMPhAPEC2	97.226	42134	1084	53	1	42096	102011	144097	0.0	71252
ShigellaphageShfl1	ShigellaphagepSf-2	95.107	838	41	0	1	838	49735	48898	0.0	1321
ShigellaphageShfl2	Enterobacteriaphageime09	97.634	36264	814	13	23208	59441	70644	106893	0.0	62174
ShigellaphagepSb-1	EnterobacteriaphageBp4	88.728	5456	552	56	4161	9586	6839	1417	0.0	6610
ShigellaphagepSf-1	ShigellaphagepSf-2	88.632	475	49	3	11396	11867	45501	45973	1.81e-161	573
ShigellaphagepSs-1	EnterobacteriaphageRB6	95.300	36913	1637	64	11623	48496	69586	106439	0.0	58464
SodalisphageSO1	EnterobacteriaphageSSL2009a	93.701	127	8	0	1	127	8276	8402	1.77e-48	191
Sputnikvirophage2	Sputnikvirophage3	99.979	9352	2	0	1	9352	4733	14084	0.0	17259
Staphylococcusphage13	StaphylococcusprophagephiPV83	97.287	15111	363	33	18598	33685	24837	39923	0.0	25590
Staphylococcusphage3A	StaphylococcusphagePhi12	97.961	2158	44	0	2774	4931	4989	7146	0.0	3742
Staphylococcusphage47	StaphylococcusphagePhi12	99.794	12115	14	11	21835	33939	4986	17099	0.0	22223
Staphylococcusphage55	Staphylococcusphage52A	100.000	72	0	0	1	72	35624	35695	1.46e-31	134
Staphylococcusphage6ec	StaphylococcusphagephiIPLA-C1C	83.077	130	21	1	280	408	95523	95394	1.89e-25	117
Staphylococcusphage71	Staphylococcusphage52A	100.000	912	0	0	1	912	13372	14283	0.0	1685
Staphylococcusphage80	Staphylococcusphage52A	99.984	6203	1	0	1	6203	18322	24524	0.0	11450
Staphylococcusphage85	StaphylococcusphageSP6	99.851	2007	3	0	1	2007	335	2341	0.0	3690
Staphylococcusphage92	Staphylococcusphage88	99.845	9040	13	1	8216	17254	34112	43151	0.0	16615
Staphylococcusphage96	StaphylococcusphageROSA	97.605	8434	191	10	1	8427	17712	26141	0.0	14445
StaphylococcusphageA5W	StaphylococcusphageK	99.874	52540	56	5	1	52540	15826	68355	0.0	96649
StaphylococcusphageB166	StaphylococcusphagephiETA2	99.912	1134	1	0	1	1134	41790	42923	0.0	2089
StaphylococcusphageG1	StaphylococcusphageISP	99.954	41732	19	0	1	41732	35413	77144	0.0	76960
StaphylococcusphageGRCS	Staphylococcusphage66	90.924	606	55	0	7	612	4001	3396	0.0	815
StaphylococcusphageIME-SA2	StaphylococcusphageTeam1	99.920	45097	27	8	1	45089	80764	125859	0.0	83070
StaphylococcusphageIpla5	StaphylococcusphageStB12	90.860	186	17	0	1017	1202	14196	14381	3.31e-65	250
StaphylococcusphageIpla7	StaphylococcusphageStB20	89.291	2073	184	28	975	3039	4428	6470	0.0	2564
StaphylococcusphageJD007	StaphylococcusphagephiSA012	98.313	2904	49	0	1	2904	111579	108676	0.0	5092
StaphylococcusphageJS01	StaphylococcusprophagephiPV83	99.578	7819	32	1	11216	19034	15073	22890	0.0	14255
StaphylococcusphageMCE-2014	StaphylococcusphagephiIPLA-RODI	96.412	22825	810	9	481	23301	55689	78508	0.0	37604
StaphylococcusphagePVL	StaphylococcusphageStauST398-4	98.102	4425	83	1	6225	10648	8074	12498	0.0	7705
StaphylococcusphagePvl108	StaphylococcusprophagephiPV83	94.530	13163	666	47	18886	32022	24837	37971	0.0	20269
StaphylococcusphageS24-1	StaphylococcusphageS13'	96.503	572	20	0	1	572	11245	11816	0.0	946
StaphylococcusphageSA11	StaphylococcusphagevBSauMRemus	97.545	20167	420	24	27986	48111	93895	73763	0.0	34430
StaphylococcusphageSA12	StaphylococcusphageSP6	100.000	29283	0	0	1	29283	12881	42163	0.0	54076
StaphylococcusphageSA97	StaphylococcusphageTEM123	97.983	3569	63	6	1	3563	23940	20375	0.0	6183
StaphylococcusphageSP5	StaphylococcusphageSP6	99.698	4967	15	0	1	4967	29870	34836	0.0	9090
StaphylococcusphageSpaA1	BacillusphageBceA1	100.000	4761	0	0	1	4761	27325	32085	0.0	8793
StaphylococcusphageStauST398-1	StaphylococcusphagephiETA	98.818	423	5	0	1	423	40625	40203	0.0	754
StaphylococcusphageStauST398-2	StaphylococcusphageIpla35	98.873	12516	141	0	1	12516	21321	33836	0.0	22332
StaphylococcusphageStauST398-3	Staphylococcusphage42E	96.890	5049	148	8	2249	7292	33756	38800	0.0	8445
StaphylococcusphageStauST398-5	StaphylococcusphageROSA	92.512	8707	606	38	1	8687	15527	24207	0.0	12425
StaphylococcusphageTwort	StaphylococcusphagephiIPLA-C1C	83.531	2951	462	23	28236	31174	45740	48678	0.0	2736
StaphylococcusphageX2	Staphylococcusphage88	95.319	2841	130	3	1	2841	1962	4799	0.0	4506
Staphylococcusphagephi5967PVL	StaphylococcusphageSap26	92.255	3796	244	35	1	3767	34542	38316	0.0	5336
Staphylococcusphagephi7247PVL	StaphylococcusphageStauST398-4	97.087	4668	135	1	6951	11618	17606	22272	0.0	7866
StaphylococcusphagephiBU01	StaphylococcusphageStauST398-4	100.000	242	0	0	1	242	42658	42417	2.00e-125	448
StaphylococcusphagephiETA3	StaphylococcusphageROSA	99.498	5982	30	0	5198	11179	10543	16524	0.0	10881
StaphylococcusphagephiIBB-SEP1	StaphylococcusphagephiIPLA-C1C	98.468	13384	199	6	133	13512	74789	88170	0.0	23575
StaphylococcusphagephiMR11	Staphylococcusphage88	96.791	9598	297	9	1	9591	11464	21057	0.0	16007
StaphylococcusphagephiMR25	Staphylococcusphage53	96.297	21197	746	29	3459	24635	1839	23016	0.0	34758
StaphylococcusphagephiNM3	StaphylococcusphageStauST398-4	98.042	11085	213	3	1	11083	23846	34928	0.0	19265
StaphylococcusphagephiNM4-gamma4	Staphylococcusphagephinm1	99.852	3379	5	0	1	3379	10228	13606	0.0	6213
StaphylococcusphagephiPVL-CN125	StaphylococcusprophagephiPV83	98.287	7063	113	7	6617	13676	24837	31894	0.0	12366
Staphylococcusphagephinm2	Staphylococcusphagephinm1	99.568	4864	21	0	1	4864	33462	38325	0.0	8866
Staphylococcusphagephinm4	StaphylococcusphageROSA	99.915	8226	6	1	6027	14251	7836	16061	0.0	15151
StaphylococcusphagevBSauMRomulus	StaphylococcusphagevBSauMRemus	99.965	5776	1	1	1	5776	95649	101423	0.0	10654
Streptococcusphage5093	StreptococcusphageAlq132	85.921	2145	276	22	4851	6982	10529	12660	0.0	2265
Streptococcusphage7201	StreptococcusphageAbc2	85.037	8501	1177	78	4041	12485	1455	9916	0.0	8564
Streptococcusphage858	Streptococcusphage2972	99.835	1213	2	0	2994	4206	32991	34203	0.0	2230
StreptococcusphageCp-1	StreptococcusphageSOCP	99.907	9698	4	4	1	9693	7694	17391	0.0	17854
StreptococcusphageP9	TemperatephagephiNIH1.1	92.285	337	18	3	3058	3393	21912	22241	4.92e-131	472
StreptococcusphageSPQS1	EnterococcusphageBC611	93.807	4134	230	22	1	4122	9138	13257	0.0	6192
StreptococcusphageSfi11	StreptococcusphageSfi21	99.503	2212	11	0	151	2362	29149	31360	0.0	4024
StreptococcusphageSfi19	StreptococcusphageSfi21	99.420	6891	37	3	14903	21791	29152	36041	0.0	12501
StreptococcusphageTP-778L	StreptococcusphageO1205	88.410	17342	1950	50	6317	23634	14178	31483	0.0	20835
StreptococcusphageTP-J34	StreptococcusphageO1205	93.303	12364	792	29	1	12344	13127	25474	0.0	18212
StreptococcusphageYMC-2011	StreptococcusphageAbc2	88.983	118	9	4	3269	3384	21916	22031	2.42e-32	143
Streptococcusphagephi30c	Streptococcusphagephi891591	97.525	404	9	1	8367	8769	31569	31972	0.0	689
Streptococcusphagephi5218	Streptococcusphagephi20c	90.035	2860	283	2	6938	9796	4528	7386	0.0	3701
Streptococcusphagephi7917	Streptococcusphagephi891591	98.737	19720	241	6	2762	22476	6093	25809	0.0	35030
StreptococcusphagephiNJ2	StreptococcusphagephiBHN167	73.421	1742	395	56	13713	15424	11568	13271	3.23e-166	590
StreptococcusphagephiS10	Streptococcusphagephi20c	91.217	1241	95	6	308	1535	3227	1988	0.0	1676
StreptococcusphagephiSS12	Streptococcusphagephi891591	96.811	533	16	1	1	532	32650	33182	0.0	889
StreptomycephageTG1	StreptomycesphagephiC31	73.716	1674	323	96	695	2303	29658	31279	2.73e-153	545
StreptomycesphagephiCAM	StreptomycesphageR4	78.906	384	67	13	178	554	45852	46228	7.47e-65	248
StreptomycesphagephiELB20	StreptomycesphageR4	99.795	974	2	0	1	974	22453	23426	0.0	1788
Stx2-convertingphage1717	EnterobacteriaphageBP-4795	97.612	2847	67	1	15339	18185	21071	23916	0.0	4879
Stx2-convertingphage86	Stx2convertingphageI	99.361	5165	29	3	21614	26777	40152	45313	0.0	9352
SynechococcusphageACG-2014b	SynechococcusphageS-CAM8	86.024	14296	1796	156	76134	90323	98373	112572	0.0	15145
SynechococcusphageACG-2014c	SynechococcusphageS-MbCM25	99.589	13143	52	2	1	13142	158596	171737	0.0	23970
SynechococcusphageACG-2014d	ProchlorococcusphageP-SSM7	75.373	1608	346	35	2922	4507	26156	27735	0.0	730
SynechococcusphageACG-2014e	SynechococcusphageACG-2014i	95.066	14695	690	31	3053	17728	92640	107318	0.0	23087
